index,0,1,2
8781,DORADA CRUZ,22,Tug Tow
8782,BARRY GRIFFITH,22,Tug Tow
8783,CAPT BUBBA,22,Tug Tow
8784,SWELL RIDER,22,Tug Tow
8785,MIRAMAR,22,Tug Tow
8786,CAPT NICHOLAS,22,Tug Tow
8787,LA MARCHESSA II,22,Tug Tow
8788,CENTURION,22,Tug Tow
8789,USAV-814,22,Tug Tow
8790,TABOO,22,Tug Tow
8791,RESILIENT,22,Tug Tow
8792,MOON SHINE,22,Tug Tow
8793,TORONADO,22,Tug Tow
8794,JUST RIGHT,22,Tug Tow
8795,OSSIAN,22,Tug Tow
8796,TAILWINDS,22,Tug Tow
8797,CANDY MAN,22,Tug Tow
8798,ORIOLE,22,Tug Tow
8799,SUN MAIDEN,22,Tug Tow
8800,CAPE BLANCO,22,Tug Tow
8801,PICOSA LADY,22,Tug Tow
8802,AMERICAN SPIRIT,22,Tug Tow
8803,ANOTHER CHANCE,22,Tug Tow
8804,TODD BROWN,22,Tug Tow
8805,MISS GABRIELLE,22,Tug Tow
8806,CHRISTINA B,22,Tug Tow
8807,DEBBIE SUE,22,Tug Tow
8808,JOYA CRUZ,22,Tug Tow
8809,QUIET WATERS,22,Tug Tow
8810,LITTLE KEN,22,Tug Tow
8811,MARY ALICE BAKER,22,Tug Tow
8812,DUSK,22,Tug Tow
8813,SOUTHERN LADY,22,Tug Tow
8814,C B FORD,22,Tug Tow
8815,CG GREENBRIER,22,Tug Tow
8816,BOOMER TOO,22,Tug Tow
8817,GINA LEA II,22,Tug Tow
8818,FIESTA CRUZ,22,Tug Tow
8819,ANNE KATHRYN,22,Tug Tow
8820,OSHERLINER,22,Tug Tow
8821,MICHAEL MCBRIDE,22,Tug Tow
8822,M/V ONCE AROUND,22,Tug Tow
8823,JUST N CASE,22,Tug Tow
8824,SHOWTIME !,22,Tug Tow
8825,SHEER BLISS,22,Tug Tow
8826,JAMES E BROWN,22,Tug Tow
8827,SPECULATOR,22,Tug Tow
8828,OWLS NEST,22,Tug Tow
8829,OCEAN EXPLORER,22,Tug Tow
8830,JOHN FRANCIS,22,Tug Tow
8831,LAURA BETH,22,Tug Tow
8832,SOCATEAN,22,Tug Tow
8833,PRIVATE JOKE,22,Tug Tow
8834,KITTIWAKE,22,Tug Tow
8835,CCGS CARIBOU ISLE,22,Tug Tow
8836,OCEAN ODYSSEY,22,Tug Tow
8837,PAT PICKETT,22,Tug Tow
8838,DANE F MORGAN,22,Tug Tow
8839,JUSTIN,22,Tug Tow
8840,MISS ELLA MAE,22,Tug Tow
8841,BOOMER,22,Tug Tow
8842,LADY JOSEPHINE,22,Tug Tow
8843,DAYDREAMER IV,22,Tug Tow
8844,COMOX CROWN,22,Tug Tow
8845,WESTERN PRIDE,22,Tug Tow
8846,KATHRYN MARIE,22,Tug Tow
8847,ECLIPSE TENDER 12,22,Tug Tow
8848,KETA,22,Tug Tow
8849,WESTRAC II,22,Tug Tow
8850,SAYLOR MCBRIDE,22,Tug Tow
8851,VIZCAYA,22,Tug Tow
8852,JACANA,22,Tug Tow
8853,COVADONGA,22,Tug Tow
8854,CAPT JIMMY,22,Tug Tow
8855,SAYKADOO,22,Tug Tow
8856,BAY ISLANDER,22,Tug Tow
8857,L-V,22,Tug Tow
8858,PACIFIC DYNASTY,22,Tug Tow
8859,MV SONSHIP,22,Tug Tow
8860,LEGASEA 4FOUR,22,Tug Tow
8861,DIANE H,22,Tug Tow
8862,VIRGINIA,23,Other
8863,JERRY DOG MCLAIN,23,Other
8864,JULIE ANNE,23,Other
8865,CAROLYN DOROTHY,23,Other
8866,MIKSANA,23,Other
8867,RHAPSODY,23,Other
8868,PORT NECHES,23,Other
8869,BIG DADDY,23,Other
8870,ESOTERIC,23,Other
8871,PATRIOT,23,Other
8872,GLENN R,23,Other
8873,TWO THUMBS UP,23,Other
8874,DEREK E,23,Other
8875,ST JAMES,23,Other
8876,MR LEWIS,23,Other
8877,DAWN TREADER 7,23,Other
8878,CREVE COEUR,23,Other
8879,PEGASUS,23,Other
8880,GARY CHIASSON ELEVAT,23,Other
8881,CAPT ROBERT J BANTA,23,Other
8882,BIRDIE P,23,Other
8883,BEN HAYS,23,Other
8884,PETER J BRIX,23,Other
8885,AIDEN WILLIAM,23,Other
8886,ISLAND CROWN,23,Other
8887,BROOKLYN,23,Other
8888,ELLIS DAVIS,23,Other
8889,MIKIOI,23,Other
8890,BEARCAT,23,Other
8891,GREGG MCALLISTER,23,Other
8892,REID MCALLISTER,23,Other
8893,ALASKAN QUEEN,23,Other
8894,MEGAN MCALLISTER,23,Other
8895,SWEENEY,23,Other
8896,BRIDGET MCALLISTER,23,Other
8897,SPINDLETOP,23,Other
8898,T H KELLY,23,Other
8899,REVOLUTION,23,Other
8900,PI ILANI,23,Other
8901,DAUNTLESS,23,Other
8902,WILLIAM C,23,Other
8903,CAROL M OTT,23,Other
8904,MOBILE,23,Other
8905,SOUTHERN JOURNEY,23,Other
8906,ELIZABETH MARIE,23,Other
8907,SAN ANTONIO,23,Other
8908,WESTRAC,23,Other
8909,CAPT BILL ENGLISH,23,Other
8910,ANNIE MOORE,23,Other
8911,ESTIVA,23,Other
8912,MARIA NOELLE,23,Other
8913,KIEFFER E BAILEY,23,Other
8914,GEORGETOWN,23,Other
8915,BO BRUSCO,23,Other
8916,SARAH ANN,23,Other
8917,ADM RICHARD E BENNIS,23,Other
8918,OCEAN GOLD,23,Other
8919,JOSEPHINE DEVALL,23,Other
8920,MR DAVID,23,Other
8921,SARAH,23,Other
8922,MISS LUPE,23,Other
8923,ATLANTIC DAWN,23,Other
8924,JEFFREY M,23,Other
8925,LADY PAULINE,23,Other
8926,HUNTSMAN,23,Other
8927,LEROY,23,Other
8928,ST CHRISTOPHER,23,Other
8929,CAPT FELLA,23,Other
8930,RELENTLESS,23,Other
8931,CHRISTOPHER COLUMBUS,23,Other
8932,SASSY GIRL,23,Other
8933,JAMIE MARIE,23,Other
8934,CATHY,23,Other
8935,JAMES WILLIAM,23,Other
8936,SEN FRANK LAUTENBERG,23,Other
8937,BELINA,23,Other
8938,NICEVILLE,23,Other
8939,GORDON A KEENAN,23,Other
8940,MAURETANIA,23,Other
8941,DWAIN HARPER,23,Other
8942,CLIFFORD L CARRAWAY,23,Other
8943,WESTERN STAR,23,Other
8944,PATRICIA ANN,23,Other
8945,J GENE CRUMP,23,Other
8946,AMY PHILBRICK,23,Other
8947,ORANGE,23,Other
8948,MAGNA CARTA,23,Other
8949,STARLIGHT,23,Other
8950,SEELEY,23,Other
8951,PRAIRIE STATE,23,Other
8952,KNOT WORK,23,Other
8953,SEASPAN PROTECTOR,23,Other
8954,GOLDEN NUGGETT,23,Other
8955,ALTA JUNE,23,Other
8956,V.A.POINT VICENTE,23,Other
8957,CAPTAIN BRANTLEY,23,Other
8958,SOMMER S,23,Other
8959,PETER R WEISS,23,Other
8960,ISLAND SCOUT,23,Other
8961,SEA DELIGHT,23,Other
8962,MELVIN L KING,23,Other
8963,MADELINE,23,Other
8964,TAMARA ALANE,23,Other
8965,HAISEA GUARDIAN,23,Other
8966,U-BOYS,23,Other
8967,CAPT JESSE,23,Other
8968,PROVIDER,23,Other
8969,ST JOHN,23,Other
8970,CAPT. SUSAN J. CLARK,23,Other
8971,FOXI LADY,23,Other
8972,EVA WALKER,23,Other
8973,MISS LEXY,23,Other
8974,SANDRA HUGH,23,Other
8975,MARIE,23,Other
8976,EULAH MCGRATH,23,Other
8977,CASEY H,23,Other
8978,EDWARD G,23,Other
8979,SEA WAVE,23,Other
8980,PEANUT HOLLINGER,23,Other
8981,STARR,23,Other
8982,PINE BLUFF,23,Other
8983,BALD EAGLE II,23,Other
8984,NOMAD,23,Other
8985,CAPT TRAVIS,23,Other
8986,SANDPIPER,23,Other
8987,RANGER,23,Other
8988,FIREBRAND YTR-562,23,Other
8989,ROYAL MELBOURNE,23,Other
8990,CAPT BOB,23,Other
8991,KENDALL J HEBERT,23,Other
8992,AEGEAN SEA,23,Other
8993,ALEX,23,Other
8994,SURFSIDE,23,Other
8995,MAHANA,23,Other
8996,ELIZABETH,23,Other
8997,LAKE CHARLES,23,Other
8998,SAINT CHARLES,23,Other
8999,BULL CALF,23,Other
9000,CAPT J W BANTA,23,Other
9001,MICHAEL AKIU #86,23,Other
9002,MATTIE FAY,23,Other
9003,JOEL SMITH,23,Other
9004,SALISH SEA ECLIPSE,23,Other
9005,ELSIE JANE,23,Other
9006,SEA EXPLORER,23,Other
9007,TRAVIS & NATALIE,23,Other
9008,SANCTUARY,23,Other
9009,CAPT JAMES,23,Other
9010,TRIDENT,23,Other
9011,DOUG BARKER,23,Other
9012,JERSEY CAPE,23,Other
9013,CAROLYN LAMPLEY,23,Other
9014,HANNAH,23,Other
9015,SCOTT B,23,Other
9016,MISS MICHELLE,23,Other
9017,AMERICA,23,Other
9018,ERIC BRUMFIELD,23,Other
9019,PASS CHRISTIAN,23,Other
9020,QUE' SA-RAH SA-RAH,23,Other
9021,JAMES J VERSLUIS,23,Other
9022,TRIPPER III,23,Other
9023,PAPA WISE,23,Other
9024,BIG JOHN,23,Other
9025,ST THOMAS,23,Other
9026,CAPTAIN H W,23,Other
9027,RED RIVER,23,Other
9028,POINT MALLARD,23,Other
9029,REBEKAH,23,Other
9030,CECIL V NEAL,23,Other
9031,THUNDERFORCE,23,Other
9032,ROLLING TIDE,23,Other
9033,OKEAN SOUL,23,Other
9034,RADIANT STAR,23,Other
9035,MR CHESTER,23,Other
9036,ELIZABETH S,23,Other
9037,PATSY J,23,Other
9038,CAPTAIN ARNULFO,23,Other
9039,MIREYA,23,Other
9040,LUCKY NIKKI,23,Other
9041,HOUMA,23,Other
9042,MORGAN CITY,23,Other
9043,ENTERPRISE,23,Other
9044,SUSAN ELIZABETH,23,Other
9045,SIDNEY V,23,Other
9046,CRYSTAL GIRL B,23,Other
9047,WE ALL II,23,Other
9048,ST CHARLES,23,Other
9049,MISS LINDA,23,Other
9050,MEGAN E DUPRE,23,Other
9051,MICHELE MY BELLE,23,Other
9052,R/V SHEARWATER,23,Other
9053,CHARLOTTE V,23,Other
9054,MASTER ALSTON,23,Other
9055,RIO GRANDE,23,Other
9056,SOMEWHERE IN TIME,23,Other
9057,TRIXIE,23,Other
9058,DIXIE RAIDER,23,Other
9059,THE SHOOTIST,23,Other
9060,SAN BERNARD,23,Other
9061,MASTER M,23,Other
9062,FOUR CAPTAINS,23,Other
9063,SAVAGE GUARDIAN,23,Other
9064,CAPT PRIMEAUX,23,Other
9065,LUCKY STAR,23,Other
9066,PERMISSION GRANTED,23,Other
9067,MY GRANDKIDS,23,Other
9068,STORE CHECKS,23,Other
9069,HAWK,23,Other
9070,JACK G CENAC,23,Other
9071,GERTRUDE V CREEL,23,Other
9072,J O BRADFORD,23,Other
9073,SYBLE FAY,23,Other
9074,FATHER PAT,23,Other
9075,SHELL BEACH,23,Other
9076,D'ANDRE FORWARD,23,Other
9077,SARAH D,23,Other
9078,MICHAEL MCCREERY,23,Other
9079,MISS LINDA,23,Other
9080,JAMIE LEIGH,23,Other
9081,CSS TEXAS,23,Other
9082,TEENIE SONIER,23,Other
9083,THREE RIVERS,23,Other
9084,DORADO,23,Other
9085,CAPT LANCE DRAGON,23,Other
9086,HOUSTON,23,Other
9087,ERICA LYNN,23,Other
9088,T & L III,23,Other
9089,TIKI XIV,23,Other
9090,BRIAN LEE TESTE,23,Other
9091,TOMMY GALE,23,Other
9092,SAPPHIRE II,23,Other
9093,CAPT FRANK W BANTA,23,Other
9094,ANGELA RENEE,23,Other
9095,HIGH ISLAND,23,Other
9096,CHIP STIEBING,23,Other
9097,JIMMIE HOLMES ELEVAT,23,Other
9098,HIGMAN MARINER,23,Other
9099,CHRISTINE,23,Other
9100,ADRIENNE M MOORE,23,Other
9101,LARRY B WHIPPLE,23,Other
9102,JEFF MONTGOMERY,23,Other
9103,TYSON B,23,Other
9104,TUGNACIOUS,23,Other
9105,GUADALUPE,23,Other
9106,ALEX D,23,Other
9107,NHA TRANG II,23,Other
9108,SALACIA,23,Other
9109,LILUSH,23,Other
9110,CAPT ZIGGY,23,Other
9111,SAVAGE INSPIRATION,23,Other
9112,LILLIAN,23,Other
9113,GULF RUNNER,23,Other
9114,DIANE,23,Other
9115,SAN MARCOS,23,Other
9116,DANNY K,23,Other
9117,MASTER JOHN,23,Other
9118,GEORGE ALLEN,23,Other
9119,TEXIAN,23,Other
9120,VK,23,Other
9121,ST ROSE,23,Other
9122,ST PAUL,23,Other
9123,JENNA RENEE',23,Other
9124,LADY MARIA,23,Other
9125,ERIN C GRENON,23,Other
9126,REGINA,23,Other
9127,DADDY'S HANDS,23,Other
9128,MISS BERNADETTE A,23,Other
9129,CY,23,Other
9130,SEXY,23,Other
9131,SAN SABA,23,Other
9132,JOHN D.WALT,23,Other
9133,SHOWDOWN,23,Other
9134,CAPT LUCAS,23,Other
9135,KARL G ANDREN,23,Other
9136,PACIFIC QUEEN,23,Other
9137,JACOB A,23,Other
9138,N76,23,Other
9139,CAJUN LADY,23,Other
9140,NIGHT STAR,23,Other
9141,MY NEW HORSE,23,Other
9142,BLUE FOX,23,Other
9143,JENNA LEE,23,Other
9144,OCEAN SCOUT,23,Other
9145,SITES UNSEEN,23,Other
9146,MER-SEA SAKES,23,Other
9147,BUNKER KING,23,Other
9148,ALIMA JEAN,23,Other
9149,FAMILY JEWEL,23,Other
9150,BAY STAR,23,Other
9151,MAN O' WAR,23,Other
9152,CAPT TONY,23,Other
9153,BLAKE,23,Other
9154,INNOVATOR,23,Other
9155,OCEAN VIBES,23,Other
9156,HIGH PLAINS DRIFTER,23,Other
9157,VARSITY JACKET,23,Other
9158,INLAND CARDINAL,23,Other
9159,TAKE TIME,23,Other
9160,CATS MEOW,23,Other
9161,RED HOOK I,23,Other
9162,BETTY H,23,Other
9163,SALTE,23,Other
9164,HERA,23,Other
9165,ST PHILLIP,23,Other
9166,ALL THAT,23,Other
9167,CHATEAU,23,Other
9168,CAPT'N JAKE,23,Other
9169,ANTHEM,23,Other
9170,LIVY LOU,23,Other
9171,LITTLE BIT,23,Other
9172,MIKAYLA ALEXA,23,Other
9173,RHYTHM 'N BLUES,23,Other
9174,SHYKAT,23,Other
9175,PRETTY LADY,23,Other
9176,THE LITTLE GENERAL,23,Other
9177,OFF DUTY,23,Other
9178,LONE STAR,23,Other
9179,AIR DU TEMPS,23,Other
9180,SIERRA J,23,Other
9181,SANDRA G,23,Other
9182,TRADERS HILL,23,Other
9183,POSSIBILITIES II,23,Other
9184,DOS ROSAS,23,Other
9185,NATHANIEL LEE,23,Other
9186,BEER BREAK II,23,Other
9187,MARGUERITE,23,Other
9188,CAPT PETE,23,Other
9189,OCEAN WIND,23,Other
9190,PAPA BOB,23,Other
9191,LADY LOREN,23,Other
9192,GYRFALCON,23,Other
9193,CALCASIEU PASS PILOT,23,Other
9194,AT PEACE,23,Other
9195,LORI ANN,23,Other
9196,VICKIE B,23,Other
9197,AMERICAN LIFE,23,Other
9198,MAMO,23,Other
9199,EAST BY SOUTH,23,Other
9200,HAKUNA MY YACHT AHH,23,Other
9201,PACIFIC REFLECTION,23,Other
9202,WAVE I,23,Other
9203,LOS NIETOS,23,Other
9204,VIKING CAVALIER,23,Other
9205,FLAMINGO DAZE,23,Other
9206,JESSICA ANN,23,Other
9207,MISS ADRIANNA,23,Other
9208,BLUE OCEAN,23,Other
9209,F/V BULLDOG,23,Other
9210,MICHAEL & KRISTEN,23,Other
9211,MISS OPAL,23,Other
9212,PACIFIC RAM,23,Other
9213,FATHER MIKE,23,Other
9214,MRS MINA,23,Other
9215,MIZ SHIRLEY,23,Other
9216,LITTLE SAMMIE,23,Other
9217,CHURRI,23,Other
9218,MISS EMILY,23,Other
9219,CORPORATE APPROVED,23,Other
9220,M/Y MOONSHADOW,23,Other
9221,CAPT EDDIE,23,Other
9222,CAPT ANDRE,23,Other
9223,SEA RIDER,23,Other
9224,WYNEMA SPIRIT,23,Other
9225,RAVEN,23,Other
9226,MAC ATTACK,23,Other
9227,CAPT CHRISTOPHER,23,Other
9228,CAPT EDWARD,23,Other
9229,DAUBY,23,Other
9230,PAM D,23,Other
9231,MR CHIPS,23,Other
9232,CONSTANCE DIANE,23,Other
9233,CAPT DOAN,23,Other
9234,RUDEE ANGLER,23,Other
9235,MISS HILARY,23,Other
9236,ISABELLE,23,Other
9237,CAROLINA PRINCESS,23,Other
9238,ANNA MARIE,23,Other
9239,SANDRA KAY,23,Other
9240,JOYCE D BROWN,23,Other
9241,PREVAIL,23,Other
9242,D L JOHNSON,23,Other
9243,R0LLING ROOSTER,23,Other
9244,KNOTWORK,23,Other
9245,ATLANTIS,23,Other
9246,SUPER QUEEN,23,Other
9247,ENDEAVOUR,23,Other
9248,FULL MOON,23,Other
9249,PHOEBE,23,Other
9250,ISLAND DREAMER,23,Other
9251,CUTTYHUNK,23,Other
9252,F/V WEBO,23,Other
9253,CAROL COLES,23,Other
9254,LULAPIN,23,Other
9255,M/V KEMAH,23,Other
9256,GOD'S GRACE,23,Other
9257,MICAH BELL,23,Other
9258,PEDRITO,23,Other
9259,CHECKERS,23,Other
9260,JASON LUHR,23,Other
9261,NEW BUCCANEER,23,Other
9262,DENNIS FROMENTHAL,23,Other
9263,CAPT LOU VII,23,Other
9264,TYRESWING,23,Other
9265,COLT CLARY,23,Other
9266,LADY HAWK,23,Other
9267,JULIUS BRUSCO,23,Other
9268,MANHATTAN,23,Other
9269,C2,23,Other
9270,DRAKE,23,Other
9271,GAMBLER,23,Other
9272,VIGILANT I,23,Other
9273,THUNDERBIRD,23,Other
9274,FRANK SINATRA,23,Other
9275,LIBERTY,23,Other
9276,SUN LIFE,23,Other
9277,JAMES GARRETT,23,Other
9278,CAPT TOM BROWN,23,Other
9279,DILIGENCE,23,Other
9280,EDITH FOSS,23,Other
9281,MALINA,23,Other
9282,SATISFACTION II,24,Other
9283,SHAWNEE FOREST,24,Other
9284,BECKY GARCIA,24,Other
9285,DR. HANK KAPLAN,24,Other
9286,VICTORY,24,Other
9287,SAN BLAS,24,Other
9288,SEASPAN HARRIER,24,Other
9289,MICHELLE SLOAN,24,Other
9290,SHERYL,24,Other
9291,SONIE,24,Other
9292,CPL JACOB C LEICHT,24,Other
9293,CYCLONE SHARK,24,Other
9294,SATURN,24,Other
9295,CATHERINE ELIZABETH,24,Other
9296,EILEEN,24,Other
9297,LLOYD DUNNING,24,Other
9298,MIKE PLANCHE,24,Other
9299,JOKER,24,Other
9300,TAFT BEACH,24,Other
9301,CAPT MILLIONS I,24,Other
9302,PACIFIC CHALLENGER,24,Other
9303,LOU NATARO,24,Other
9304,SIMONE BRUSCO,24,Other
9305,OLD GLORY,24,Other
9306,MISTER T,24,Other
9307,GRANDE,24,Other
9308,JOHN QUIGG,24,Other
9309,CHARLIE EVERHART,24,Other
9310,ZEPHYR,24,Other
9311,GREATLAND,24,Other
9312,WESTERN DAWN,24,Other
9313,BRIGHT STAR,24,Other
9314,WYOMING,24,Other
9315,STEELHEAD,24,Other
9316,DEFENDER,24,Other
9317,CHARLES H CATES I,24,Other
9318,BOBBI TOO,24,Other
9319,ISLAND REGENT,24,Other
9320,KATHY LYNN,24,Other
9321,JVESSCO 1,24,Other
9322,PACIFIC VIKING,24,Other
9323,SEASPAN RAPTOR,24,Other
9324,ORCA II,24,Other
9325,REBEL,24,Other
9326,ALABAMA,24,Other
9327,BILL MILLER,24,Other
9328,LADY SWIFT,24,Other
9329,TERESA BRUSCO,24,Other
9330,NEIL MARTIN,24,Other
9331,SHERRY L,24,Other
9332,EMPRESS,24,Other
9333,KENTUCKY,24,Other
9334,CAPT SCOTT,24,Other
9335,RELIANCE,24,Other
9336,ANYA JO,24,Other
9337,SNOW DRIFT,24,Other
9338,PACIFIC CHIEF,24,Other
9339,JOHN WEPFER,24,Other
9340,MEAGAN ANN,24,Other
9341,PINOT NOIR COMMODORE,24,Other
9342,MISS BERDIE,24,Other
9343,CAPT HARRY,24,Other
9344,CULLEN LANDOLT,24,Other
9345,MAR DEL NORTE,24,Other
9346,NORMANDY,24,Other
9347,DISAPPEARANCE,24,Other
9348,MISS LYNN,24,Other
9349,EVENING STAR,24,Other
9350,LET IT RIDE,24,Other
9351,SCF TRANSPORTER,24,Other
9352,HASKELL,24,Other
9353,ANDY MCKINNEY,24,Other
9354,CAPT O A FRANKS,24,Other
9355,MINNESOTA,24,Other
9356,ANDIAMO,24,Other
9357,WINNIE C,24,Other
9358,CONNIE ANN,24,Other
9359,ARIZONA,24,Other
9360,ALISON F,24,Other
9361,ELISE G,24,Other
9362,SEAWOLF,24,Other
9363,BREEZY POINT,24,Other
9364,BERING DAWN,24,Other
9365,AVA CLAIRE,24,Other
9366,NEEBISH ISLANDER II,24,Other
9367,LORI JOHNSON,24,Other
9368,CHOCTAW,24,Other
9369,SHEAR MADNESS,24,Other
9370,PONTOS,24,Other
9371,SEA ANGELS,24,Other
9372,YANKEE CLIPPER,24,Other
9373,EMMA KATE,24,Other
9374,HERCULES,24,Other
9375,GARYVILLE,24,Other
9376,LAMAR GOLDING,24,Other
9377,KING PHILIP,24,Other
9378,CAPT BILL IKNER,24,Other
9379,CAPT ED HARRIS,24,Other
9380,GEORGE W JONES III,24,Other
9381,MASSACHUSETTS,24,Other
9382,FALCON,24,Other
9383,GUARDIAN,24,Other
9384,PRINCESS,24,Other
9385,TOMMIE'S TERMINAL,24,Other
9386,T & L EXPRESS,24,Other
9387,OCEANUS,24,Other
9388,JOHN M WIKE,24,Other
9389,TIM PARKER,24,Other
9390,AMANDA C,24,Other
9391,LINDSEY GRAHAM,24,Other
9392,CHRISTY,24,Other
9393,SHANNON MARY,24,Other
9394,VAGABOND,24,Other
9395,SHELBY GROS,24,Other
9396,SAN BRENDAN,24,Other
9397,MY SUNSEAKER,24,Other
9398,QUEEN ALINA,24,Other
9399,JOHN BOOZMAN,24,Other
9400,BILOXI,24,Other
9401,EASTISLE,24,Other
9402,VICTORIA ROSE,24,Other
9403,OFF COURSE,24,Other
9404,CONFIDENCE I,24,Other
9405,SARAH,24,Other
9406,ENDURANCE,24,Other
9407,MADISON NICOLE,24,Other
9408,PAM G,24,Other
9409,BUCK JOHNSON,24,Other
9410,IAN NIGEL,24,Other
9411,CHLOE K,24,Other
9412,CHRIS MILLER,24,Other
9413,LELA FRANCO,24,Other
9414,R PARADISE,24,Other
9415,RED RIVER EXPRESS,24,Other
9416,A. THOMAS HIGGINS,24,Other
9417,EVERETT C,24,Other
9418,BLUE OCEAN,24,Other
9419,GOD'S MERCY,24,Other
9420,RELENTLESS,24,Other
9421,MAGUCITA,24,Other
9422,SAIPAN,24,Other
9423,STEVE SCALISE,24,Other
9424,BARBARA ANNE,24,Other
9425,CHEETAH,24,Other
9426,CAROLINE,24,Other
9427,ST PETER,24,Other
9428,NEW YORK,24,Other
9429,BARBARA ELAINE,24,Other
9430,CLARK TODD,24,Other
9431,GRAND LARSON 3,24,Other
9432,BLUE PEARL,24,Other
9433,TINA LYNN,24,Other
9434,COLLIN & WARREN III,24,Other
9435,LADY M,24,Other
9436,CAPT REGGIE LEBOEUF,24,Other
9437,RV ORACLE,24,Other
9438,MIKE SCHMAENG,24,Other
9439,JOSEPH ANTHONY,24,Other
9440,SIGNET VICTORY,24,Other
9441,CAPT SHAWN D MARTINE,24,Other
9442,POLARIS SUPREME,24,Other
9443,JOSEPH F MORRISON,24,Other
9444,RIVER QUEEN,24,Other
9445,MAYFLOWER,24,Other
9446,KATE ELIZABETH,24,Other
9447,SALLIE ANN,24,Other
9448,SIGNET VALIANT,24,Other
9449,BREANNA,24,Other
9450,H J DUPRE,24,Other
9451,MCKENZIE,24,Other
9452,MIKE MITCHELL,24,Other
9453,CAPT KIRK COLLETTI,24,Other
9454,EMILY ARIEL,24,Other
9455,DONOVAN TIEN,24,Other
9456,MISSISSIPPI,24,Other
9457,MISS AMANDA M,24,Other
9458,PAT CENAC,24,Other
9459,TEXAS I,24,Other
9460,MISS KIMBERLY II,24,Other
9461,MARK MORAN,24,Other
9462,LYDIA,24,Other
9463,CASEY LUCK,24,Other
9464,SEA HUNTERS PRIDE,24,Other
9465,SOUTHERN STARX,24,Other
9466,LADY MARIE,24,Other
9467,BIG PAPPA,24,Other
9468,HER IDEA,24,Other
9469,CIN TAX,24,Other
9470,ST. CHRISTOPHER,24,Other
9471,RITA,24,Other
9472,RHETT PARKER,24,Other
9473,KATIE T MORAN,24,Other
9474,BOB DEERE,24,Other
9475,MISS MADELINE,24,Other
9476,ROGER F WICKER,24,Other
9477,DAVID B,24,Other
9478,MISS ISABELLE A,24,Other
9479,THOMAS E ROLLINS,24,Other
9480,GUIDING LIGHT II,24,Other
9481,OCEAN VIEW,24,Other
9482,CHARISMATIC,24,Other
9483,CHARLIE-C,24,Other
9484,GINA ANN,24,Other
9485,BONNY READ,24,Other
9486,PATRICK CENAC,24,Other
9487,NEW JERSEY,24,Other
9488,CAPT PHILLIP II,24,Other
9489,CATHY GOLDING,24,Other
9490,TOM CORNWELL,24,Other
9491,CAPTAIN RYAN,24,Other
9492,PYEWACKET,24,Other
9493,SEA GODDESS,24,Other
9494,CROWN JEWEL,24,Other
9495,HERCULES,24,Other
9496,JUSTIN DANG,24,Other
9497,SECOND THOUGHTS,24,Other
9498,CAPT GEORGE BRUMLEY,24,Other
9499,MASTER DN,24,Other
9500,LADY JOANNA,24,Other
9501,KAVITA,24,Other
9502,LCPL PHILLIP C GEORG,24,Other
9503,CSS SHENANDOAH,24,Other
9504,UNCLE ROBERT,24,Other
9505,EMMANUEL,24,Other
9506,LOOP LINE,24,Other
9507,CAPTAIN A B,24,Other
9508,TEXAS CITY,24,Other
9509,MISS BARBARA,24,Other
9510,MERO,24,Other
9511,ROSARIO P,24,Other
9512,TAMARA,24,Other
9513,PRINCESS STEFFANNY,24,Other
9514,CYNTHIA K,24,Other
9515,KING JOSEPH,24,Other
9516,JUDY PRINCE,24,Other
9517,MISSISSIPPI III,24,Other
9518,JOSEPH VU,24,Other
9519,WHISKEY PAPA,24,Other
9520,PA-LI-NE,24,Other
9521,ZEUS,24,Other
9522,F/V EL JEFE,24,Other
9523,ENTICER,24,Other
9524,CAPT BENJI,24,Other
9525,MARCOS A,24,Other
9526,GOLDEN ROSE,24,Other
9527,LADY TONI,24,Other
9528,EAGLE EYE II,24,Other
9529,T & L,24,Other
9530,NEPTUNE,24,Other
9531,ZHUZHY,24,Other
9532,CANDI LAND,24,Other
9533,TAKE 5,24,Other
9534,TRANSCENDENCE,24,Other
9535,KORNAT I,24,Other
9536,ZYANA K,24,Other
9537,SCYLLA,24,Other
9538,GOLDEN EAGLE,24,Other
9539,LADY GRACE,24,Other
9540,THE LAST HURRAH,24,Other
9541,LADY GRAY,24,Other
9542,MOTHER TERESA,24,Other
9543,FLIP A COIN,24,Other
9544,CHUFRAN,24,Other
9545,ALBERT,24,Other
9546,PICO,24,Other
9547,SOUTHERN STAR,24,Other
9548,SPEARS & BEERS,24,Other
9549,C'EST LA VIE,24,Other
9550,CE,24,Other
9551,NOW OR NEVER,24,Other
9552,BRONCOS,24,Other
9553,SIGNET MAGIC,24,Other
9554,BLACK JACK,24,Other
9555,ALEXIS MARTINA,24,Other
9556,PAPA ROD,24,Other
9557,DIDAPPER 78,24,Other
9558,ST PETER,24,Other
9559,MASTER KEN,24,Other
9560,RITE ANGLER,24,Other
9561,SARIVICTORIA,24,Other
9562,IN MY DNA,24,Other
9563,SABRINA MARIE,24,Other
9564,MARISSA & JULIE,24,Other
9565,CAPT ERIC III,24,Other
9566,LAWSON W HAMILTON JR,24,Other
9567,PROBABILITY,24,Other
9568,YIASOU II,24,Other
9569,MS AMY,24,Other
9570,SLOGIN,24,Other
9571,CHRISTIAN G,24,Other
